T_amb_z,omega_z,I_z,T_prev_z,T_next_z
0.7897523263374389,0.4662540842521932,0.9687413202650116,0.6859881215536143,0.5915404957426275
-1.6739369606379086,-1.7427872765179537,-1.3136517404758696,-1.4217378247972403,-1.4590119878822363
0.8898873037272514,0.7285154874970792,0.27339393020484587,0.24050077935543313,0.12232827249046214
-0.5204524950753616,-1.6804841204682115,-0.9058991180557564,-0.4554439609658424,-0.5253017612640389
0.12989635619932138,-0.859260442581141,0.028429669536989232,-0.35660437957294927,-0.3720952932063175
0.19233047989801738,1.1235603746657876,0.4020885367339975,0.062123422220980225,0.01879226629375897
-0.740459825183716,0.13469152928250375,-0.2682294950866414,-0.2017294505685276,-0.2275417163244553
0.6407727485286719,0.19899568988784583,1.3386484893820958,-0.2475769505442305,-0.22966946854651932
0.6163324250799099,-0.2207035981286558,0.47134827497115883,-0.3373688339424514,-0.3174977267092139
1.2771387645819503,-0.033019242765078415,0.6415590638053653,1.2324850130755847,1.3461942443371144
-0.01860713983487173,-0.32970474327258165,-0.7537502839295921,0.19879321829101,0.15200657025571734
-0.7341131245951077,0.38056662812588815,-1.0916202790331693,-0.2736546236241052,-0.24842834626951033
-0.800542409867839,0.9225516322228537,-0.8948800916488394,0.25056477083656753,0.2000621656560059
-0.6323127052267489,-0.11113846413916453,1.2512431435671798,-2.5374494948284005,-2.597506085539021
1.2841656391611338,-1.4529321006922613,-0.936757615129514,1.0958555736762947,1.1196253455823633
-1.1070286187429665,-0.9019120295157399,0.8617848844022373,-1.7051148258707354,-1.6934438174471458
-1.0357169564995756,1.0136361430845426,-1.304831132704078,-0.28119463469317735,-0.30546182323482923
0.0286092405706029,-0.9164937351734658,0.7933965604126074,-0.362612684290347,-0.36987451453075265
-0.9926165371139329,0.5244965021561162,0.5272596495359835,-0.385461688664066,-0.3424488798335194
0.8282150010758649,0.09479493377069177,1.25743058157751,0.7938052399949334,0.7472797110913323
-0.8017588084593015,-0.7986231238190239,1.947862786452972,-2.8102679980655547,-2.8219491258158835
-0.8128960533073389,-0.20361407455450337,-0.22266001537272415,-0.18275743989765347,-0.2285917845591598
-2.0135229598597006,-0.5914683357132203,-1.208816723916783,-1.4908601205591918,-1.4825920382255144
0.492184100417211,0.20923564524423252,1.6191430375885871,-0.04748668978910083,0.03181020750045063
-0.4398960012835753,-1.5606160946198746,-1.187307207049606,-0.4579373220826308,-0.49626764820995556
-0.1960801454681042,-0.7375872154948083,-0.039902599133465264,-0.43143120199937024,-0.5007170051922243
-0.5358272280075794,-1.4566938444532904,-0.4144234783458886,-0.571716149414545,-0.46505859646459546
-0.90589233743055,-1.4971544017870921,0.17712148659710014,-1.6746976436790677,-1.6233896486458441
1.215756467102816,0.4855719248866623,1.4748687491816501,1.2982304064621724,1.2361990855326963
-1.9924977317937145,-0.7578410373712167,-1.116814029045862,-1.5012642532760578,-1.4077913878935802
0.6362868655649115,0.5630008503354198,0.6306378204556679,0.693540085336879,0.6935060344845929
1.4804315430047579,-1.069290627019239,-0.8262330511243265,0.9834945408292111,1.015878224871107
-0.16709471913318108,1.5985542616912394,-1.228157429708053,0.5444325288497694,0.5334571500064915
1.1032354016788917,0.5515785078192762,-1.0116961837773877,0.7519461893592034,0.7211712796049249
-0.08007863313064449,0.6663959007643212,0.054065877235377854,0.16107947125776015,0.16234573155038348
-0.8942701608765927,-1.0955223565630599,0.7710584922448942,-1.6182000410247335,-1.6943553701415723
1.5629000775713124,-1.09878796983805,-0.46381641482125857,1.0098045415992178,1.0071700913042572
-0.671259753192573,0.2536996439159195,-0.88732244893846,0.7009116361767126,0.6412814609954314
1.6189702952646234,0.065588004704221,-0.11509678780530594,1.2089047802478647,1.1780627082721988
-0.4916744930748647,-1.2394914259078733,-1.3025702021485057,-0.41705537057196457,-0.5208643754271242
-0.9024472302494486,0.9818982095382265,-0.48117182639349193,0.3969644864270775,0.3300663988397298
0.11491216303058358,0.5730909385886849,-0.982899477590505,0.7789996497104817,0.7338987162614697
-0.6545981268681113,-0.8334358256004168,-0.2885941284149086,-0.3785997255124978,-0.43327830612130236
0.3673190778815735,0.4731462062425034,0.8278175650357265,-0.15534871584270343,-0.07611154218330125
-1.7419808709569733,-1.0739684058906915,-0.4848378584448698,-1.4900992093342877,-1.4861527544165811
-0.5653586213674572,-1.524601497343369,-0.4884225428474266,-0.43892668043227007,-0.44601632154377757
-0.7999535742416631,-1.0540186728140861,-0.23567124506488357,-1.661360351689864,-1.614775055790824
0.9174832538398712,0.565895242227373,0.010936656121746362,1.1722865901260253,1.1519160708570177
1.3017156391854874,0.1490758252365313,-0.5835606711147062,1.084862756719921,1.0994332022782858
1.3137042596734867,-0.22506242007848498,0.849172061563817,1.0867057737557648,1.0861115094411105
-1.0231336259137085,1.6424462351320654,-0.957116609327367,0.3061527302518896,0.2867262712958351
-1.0648582664871715,0.05036335686741729,1.3309105937139816,-0.6400951605437412,-0.6352719675972679
0.816720742057539,0.9130493807392096,1.0180179810403196,0.6579528174753805,0.6519462071461251
-0.2538733727930692,0.9392604575696698,-1.3136517404758696,0.6065474610020878,0.6055462019579774
0.805304115878057,0.9564863580703751,0.9527989120901391,0.6514210938885796,0.60984795269644
0.7004924847046199,0.1395298275233227,0.7640665786942828,-0.3742298078091386,-0.3593963240289372
-0.33645593025426956,1.1336667543919163,-1.239326940417211,0.6068256103230348,0.640969588712091
-0.14778222649778835,0.8703279925258294,0.4651507606144195,0.7561641824607201,0.7557183814045909
1.279394016425635,-1.2638182096187378,-0.8684083857781182,0.8708292955946844,0.9009494574361601
-0.7622419704841126,0.689939559069916,-1.1768896056980793,-0.31295151048346764,-0.3792461002095119
-0.6917281570479471,-1.069509832877975,-0.15100136350316976,-1.4856930895765617,-1.457928897956956
-0.773259853860013,0.8191270308911457,-0.8865708252075631,0.36734759432506225,0.3752285921364561
0.01188252932502199,0.5316352877688533,0.3692865910284858,0.14845436508637178,0.15713843042088263
0.9933087037128557,1.5572305872298913,-1.1830207719732648,0.6607888251817576,0.641779387410023
-0.6559454365498498,0.8224995639380485,-1.3136517404758696,0.5691025585296908,0.5635646562595721
1.490809949763072,-0.0028395080006559364,-0.14009397699723375,1.1954742567045338,1.224800558805492
0.8155271652780125,0.8828999828803619,1.357850847879866,0.627622894572634,0.6691433599210356
0.7839239981747538,0.4865041616219663,1.1772043094069125,0.06516675133963132,0.07119735766257032
0.898257481103447,1.032321817089287,1.9821652905448957,0.15675009555799194,0.15622156983708826
0.6859416813790626,1.0832518074129198,0.9775777652175246,0.6015913709099666,0.610565171241079
0.7569112708407137,0.8026564534876877,0.7527065021387463,0.6655479506554083,0.6775874248458141
-1.202753981034869,-0.3071335887914354,1.5071610464466931,-0.8995592199359236,-0.8180865197342043
1.6047962462106864,-0.9207641916039941,-1.3136517404758696,1.285372576519558,1.2509425338224913
0.326714481533947,1.604282500436048,0.5276446874431738,0.1277456093836084,0.11087897322736781
-0.19560695540127634,1.1397860937924298,0.36240773582141766,0.15247796808027297,0.14017140671577177
-0.12458669200679989,0.5869852591087931,0.30291506717565325,0.13002414826907563,0.16923681535135326
0.6362904389528504,-0.1791639346603016,0.799547089653756,-0.19094348780588977,-0.1756927025282573
-1.8251503452335716,-1.4692015549032573,-1.2533388316170453,-1.431652865812914,-1.4424385812789042
-0.32773840986664193,1.0177139989627892,0.4036402734709076,0.6967249938811145,0.7877336234100005
1.3784453571729003,-1.0191037063858666,-1.1712365556141453,1.264856436399591,1.2174908924691075
0.21541389057735313,-1.6802579606578394,-0.09091220652041475,-0.34313748254919396,-0.33560360752180557
1.5675050634098353,-0.46642764808472864,-0.6052145786032661,0.9761358597199382,0.9754137467903682
-1.2295919906668777,-0.17481625361090483,1.0845680593330973,-0.8676048684559513,-0.8841325081988285
-1.3052557470627115,-1.3956293280631478,0.2732009983283501,-1.428431465834817,-1.4390542771567825
1.2344712227052252,0.48775998198924503,2.454474049984256,0.9369307131713949,0.9654943821932991
-0.8973440563705355,1.1551059965128834,0.8188808860377818,-0.3583790158294928,-0.26877293658602
1.4425310329125842,0.4304917155067595,0.056394756484159224,1.1227280987533121,1.1758551982200616
1.5035770968598996,0.7670755176811941,-0.7466663102652583,1.2489870884367809,1.2159836478775576
0.8634257670300861,-0.15338720633277353,0.3301973094200667,0.6480744177081613,0.6046148578578538
-0.6019888075155329,0.34046765640770144,-0.9358741970550035,-0.36587184799361877,-0.3912991843482545
0.7567323370653881,0.42790018925185763,-0.4861263690688682,0.6541385416471651,0.6547098307577754
-1.1838631134887627,-1.1533457331873525,0.6809461784265595,-1.8127007121126355,-1.7341958161059983
-1.302497650363293,0.5230402043114398,0.74002841595116,-0.39695859526851207,-0.3461414174943571
1.3059867716645888,-1.4520712230883421,-1.2170015690305276,1.1801477916555605,1.1654383733356808
-1.0511870989972558,-0.7731937833844408,0.6866835269049458,-1.7000363575982582,-1.689049273818341
-0.04205632715463226,1.336071674410398,-0.8876534775676413,0.46805200593065455,0.4532126227088608
-1.0096856090733548,0.18025160854144417,1.4135347592753624,-0.5425823818202608,-0.46133913777866653
-0.6606292879385512,-0.7312523062032529,1.9719658613582087,-2.758303582983056,-2.774134638141225
1.4636325945462265,-1.7427872765179537,-1.0593519926738426,1.2380455133376012,1.2716564729588447
0.8120744633916207,0.5526612976188794,-0.11570562743567336,1.0924409742392938,1.1277103837912983
1.3637426429706188,-0.4472074223169272,-0.8634625748661966,1.1284852514739514,1.118602505643496
1.003763070308085,0.5854372319761745,-0.049929396749198204,1.155199830397569,1.103065453846751
-0.6222200705441202,0.7175693551418862,-1.3136517404758696,0.6659610358298008,0.6140895441681863
0.2214958168041306,0.662306972181738,0.20494208571256994,0.764529583387106,0.74742146962349
-0.9960087956084378,1.100439225896912,-1.3136517404758696,0.2861782943889985,0.2539842113685337
1.1528440480102207,0.4054330071349042,1.9878392271557848,0.9633438834176413,1.0239008937342542
1.6016479539304178,-1.2204477970555565,-1.3136517404758696,0.9907056084370571,0.9667530996159932
1.2171898712678713,0.5735409048429191,1.9771047928467504,0.9959357313372268,1.0141259132369265
-0.9018081640363461,1.4978999408451206,0.14672871193250106,-0.24574629001173817,-0.22581199507779356
-0.7833829080060369,-0.2049839363298394,1.3833840365810657,-2.53657087558199,-2.6124384202176754
-0.39683946378167406,0.15731006867152145,-0.690399997947566,0.16703978745739367,0.22755191668594912
-1.1360171987769259,-0.7584231379651356,0.8316418570358133,-1.6287902321537315,-1.724131371294277
-0.9185234677707177,-1.4217276810375723,0.13403835407012898,-1.4976171426508231,-1.480526414654887
0.4974529000168599,1.2380723554331454,1.2281073218429814,0.4019676997052336,0.5079206359522107
0.7068305444586149,1.3590065748866,0.27862421284927097,0.12709977847930393,0.12264353588809761
1.2190992445288495,-0.01658858664251344,0.7879902726145779,1.2885412758900632,1.3148983121740718
-1.9690260289430817,-0.3226137753288236,2.0865963137103525,-1.1500418113473223,-1.2488269847228348
0.15049909575623402,0.6410412688859748,-0.9286286352530434,0.7332063667152567,0.8290622875608843
-1.4334221978812856,-0.8012730928853931,0.17226063396119368,-1.056368845663589,-1.0546689213338691
0.4724443891639348,0.40104731531339377,1.4002133971652557,0.04440513855300127,-0.01600708766493959
-0.18645131686598138,1.047159166426373,0.4549327653697879,0.72263613306556,0.7575252052478427
-0.9777466312184513,-1.2037741820193193,-1.1127542817455587,-0.41400169891210353,-0.4474328380679933
-0.22339429432626715,1.1664037884218619,-1.1764818730023485,0.14411818731410203,0.08344505301146624
-0.7799830176713259,0.20899536861470397,-0.6158094458495449,-0.35139374436017723,-0.3815112167638659
-1.9430103431970196,-1.4607896334085475,1.2445805513033656,-1.2971259758902618,-1.3205845856835674
-0.7327686148221606,-1.3011756782251989,-0.2673328556181102,-1.662763793550877,-1.6367900459603353
-0.739696971977105,-0.6681122150375913,1.9557754421750335,-2.4265080577134968,-2.432748134243504
-1.1823608975788695,-1.3860828849779376,0.07783263403233316,-1.5995500861442653,-1.6445347329580395
-0.84124126280114,0.30285805141178085,-0.5332129301382333,-0.3952912619065299,-0.35843720028115844
-1.1655992722837827,-0.20709209894181915,0.9717981013238995,-0.9075319717398381,-0.8964934317542571
-0.5533965986681746,-1.2994672941356447,-0.005231918703780541,-1.5730424572422446,-1.58846154101308
-1.3748587554375626,-1.0460791796029476,0.6823846105956526,-0.9967883649893307,-0.9929464936895168
0.14999413245197254,0.777071658889797,-0.44686884252574116,0.09392569322911982,0.06595421587034744
0.2601869648916395,0.9552057973489632,0.5286302922709878,0.07295201031988183,0.11701174873757916
-1.9618378088287483,-1.4989682604784926,-0.2553730605311977,-1.4719455833239137,-1.406728529000943
-0.36396213351773476,1.6424462351320654,-0.8160871878813016,0.5339308773041916,0.5184959175167739
1.3966447170644654,0.12809282392982874,-0.7802738433369539,1.0749178537427395,1.081474316635042
-0.21540688071583547,-0.006338342652213564,-0.7481571548225124,0.12596563992344006,0.10906956875302133
0.39158375517246524,0.5443084589993926,1.2495525422362412,-0.09901172244701487,-0.11265045889657424
0.5762199089500948,1.3037910376220085,1.4697175244632041,0.35911934167886855,0.4038555336710461
-1.5997435139043448,-0.1118837625542603,0.1414134521022324,-1.0973809156599927,-1.0953052406855206
0.1625539850914899,0.7218707144895133,-0.06751328215353301,0.6901520017684235,0.7012128090143456
0.68184860253656,0.21771073617301362,1.5014175016132512,-0.2258082077034742,-0.24837007358394947
-1.0349409226920854,1.2715834936572863,-1.090172244379315,-0.3059708255926111,-0.27755109382685045
0.4615515423984356,0.11736612125855767,1.8871802199517054,0.012888244568457762,0.0026615777428752358
0.1595278679214324,1.1256555795247547,0.10760485310905908,0.7509952211265891,0.8210763978081882
-0.897639518870559,1.3865673246959396,-0.22914894470122862,0.32639938978489375,0.32753039037099646
1.610626968904398,0.6474866919420308,-0.9779743523048335,1.1552203057696124,1.2220184012944604
-0.6972752962076356,0.36691655450590055,-1.0183006502423284,-0.3570827794591573,-0.36179958031605175
-0.9336056238881162,0.5624598653346209,0.5882209608529096,-0.35490910504985,-0.25246644377851174
1.3608242495720992,0.46333437088821944,0.28973296084440775,1.1222473677632707,1.102952247431273
1.2371270824373317,-1.0430391410140545,-1.1700411581505754,1.0885177731608853,1.1162703407899468
0.103738838083858,1.203196347426104,0.38441354783631887,0.7548401514694867,0.7357446883194364
1.072115849713015,0.07565741590231949,-0.9877542309000661,0.8281048823530528,0.7423382819461386
-0.6228141668436998,-0.09401533762258378,1.3935996815274976,-2.541493401394287,-2.5276460200278503
1.4272953526713075,-1.3194576364440516,-1.173078815325627,1.0905512660052865,1.0379913452392613
0.7636999440432116,0.6520781962116341,0.521058567568911,0.6913413692788134,0.6806403713528139
0.742232459443256,0.37295745205911823,0.8061552268612878,0.5911386493270432,0.7681973859137468
-0.8346020493476822,-0.824115788408836,1.9872234504941433,-2.862015017710916,-2.826974642886349
-0.7916711500172561,-0.5768659416901226,1.963924336649464,-2.7207977039249287,-2.6726788087004403
-1.8412123233790307,-1.1925798898890552,0.9311745503866283,-1.4371662524364535,-1.440030067106463
-0.5767490160921995,-1.1627486468699773,-0.016376377883663525,-1.6035688058403097,-1.6022891287877206
0.42311855176146906,1.484474751386904,0.3080164099522329,0.12397369321319386,0.10200687180604848
-1.9297097072024378,-1.0191922654297467,0.7497484593380079,-1.4252843198617806,-1.4093985658146744
1.5976798130890932,-1.7427872765179537,-1.2236029365492986,1.2437478383869625,1.1766125295214371
1.604645330363518,-0.593565628339001,-0.8611693715523056,1.0276389784557343,0.9934331986972749
1.3189440744314653,-1.7239633439659587,-1.0362199596936092,0.851133938731787,0.894949290793743
0.7525919665272494,1.2743038393153054,0.30118300445419255,0.2042450780007749,0.12968474421571297
0.8435953462820993,0.898822221257915,-1.1069762394095402,0.7201585688811686,0.6980514674287532
0.1567880458034046,-1.6470814758217407,0.4234803137888769,-0.36522755780509125,-0.37140803974752734
0.7072172266745882,0.6128177579253509,1.1315835422804652,0.735477239615222,0.7511670805117239
-0.7108688216884005,-0.28586884205001223,1.9484905319093315,-2.5523874987970205,-2.4822267799378452
-0.21402222537813562,-1.1807799688846006,0.5289917809278034,-0.45670244736950033,-0.4606696979587855
0.32282119071705667,1.1727424460343059,0.5227508848220395,0.7616656121548386,0.7835683091037634
0.8186175100561509,-0.14416507012936522,-0.2546024842148576,0.6053297323218731,0.583339842124496
-1.4862941883397829,-0.7525870216166318,0.2238144107584402,-1.049015031746587,-1.0696278806358008
-0.6730617544860402,-0.28307073394548915,2.1806982816780227,-2.5206939091867784,-2.50286401602687
0.5447853508662938,-0.8157376895365702,-0.15989048817568674,-0.31983835512528486,-0.3861932917211251
-0.7981086255581153,-0.30537224896646864,-0.5019645812318876,-0.41757668834308664,-0.41452916891552755
-0.692126803669675,1.142095375986618,0.7722206909673622,-0.2405485981882554,-0.2167665730931792
0.9683835920670086,-0.0057291456936563664,-0.967933725849206,0.861687829723691,0.8301241025373021
-0.5124438208924403,0.9994910279073443,-1.218281743439208,0.6589804181537453,0.6094043485963567
1.2889463459239907,-1.4773890196731658,-1.1890210943557347,0.8437329597404621,0.8710920394580847
-1.1419699254486784,0.6587338351993776,0.6952290962486445,-0.3583350792503163,-0.31897201207399895
1.6790956717966075,-0.6908915263337523,-0.6098288415398921,1.1580148818494234,1.1398332379337113
-0.3243831352985906,-0.427234538935345,-0.6906861737538508,0.18635724737648424,0.15965337958501544
0.7008783129702134,0.8389466010672869,1.2222797813561104,0.7094475656440409,0.7427585932884189
0.627772753385183,-0.04165379157015188,1.180700789867339,-0.043469917726049065,-0.060656412244312605
-1.153639610401497,-1.7285769103747173,0.43831610603349513,-1.5703261485294564,-1.531512090064732
0.7136351405492871,1.2682516236367403,1.95466320495095,0.1855132588822556,0.2278794030655843
1.1508956920799172,0.3721141548642104,0.8226346499987234,1.1579472226021152,1.1142813453112181
-1.379787634590377,-0.951840208701829,0.730711589617536,-1.087074134763139,-1.0918538258592285
0.6911388224458566,0.8055502698478954,1.2677068155409037,0.6745598276721235,0.7005968752050324
0.7844765076908504,0.3724766798434264,1.443033173111953,0.05243546950000561,0.12483527267210591
0.020730695774245685,1.3232169853861824,-1.1373404975380075,0.12923103332417765,0.10156346194585168
-0.7316124204363108,1.6424462351320654,-0.8642235844291264,-0.26324245716843764,-0.25439798766435323
-0.5534490119839228,0.3135918039890484,-0.9478949776352471,0.6428677766638385,0.6568184074231627
1.5453924119714277,-0.6832692945831405,-1.0618734341755576,1.0334140002450296,0.9397335252883133
-0.6378611207139951,0.31427648142883763,-1.1356621819877648,-0.37235930904922804,-0.3674269172702637
-0.7596893416436744,1.2768977314081602,0.46677899947893114,-0.21633353816230874,-0.27181451825422454
0.10863525459819139,1.1698686723626215,-0.9950349769992188,0.4292217526684327,0.40461090765347313
0.9549439130468482,0.3598220595835041,1.2255802063170689,0.7380441320295721,0.8012734823401633
1.0677959665138896,0.672625697561149,-1.3136517404758696,0.7555616823820687,0.7436253868755507
0.8051718929899422,0.6391538790426673,1.6923772691615966,0.10309004352889735,0.140600265053521
1.5363376292455084,-0.9574935481948954,-1.3136517404758696,0.98079889058099,0.9409095795212592
-0.8463129225157463,-1.5253879049670742,-0.10666796947741065,-1.607091921414359,-1.56748154626533
1.108628437120458,-0.4295496171264477,-0.013701989654620168,1.16928028710599,1.1630441180419215
-0.27002501459555783,1.4054433405767754,-1.0175719056502166,0.49899725671368717,0.4350292428413476
0.7890335727983888,-0.19848597122171566,1.4930223579045068,-0.2350109595615505,-0.3121657334788461
-0.8456987490639948,0.9732094003717427,-0.6640319546293386,0.21521322845104626,0.24631506199886646
-0.7228270738029049,0.7713172965441106,-0.7875338242286621,0.4050709565463125,0.3834771492252823
-0.7166613894966781,0.7072513724464096,-1.0079351555188703,-0.34774379099741115,-0.40158797069886976
-0.7993326907047479,0.6726716239715405,-1.1330251314345265,-0.3244571181629541,-0.36412169938739347
-1.1896524176554173,-0.43792220713744445,1.0629988685787226,-0.8843063712123748,-0.9099814487182057
1.213194377971452,0.24950353038326442,1.788259425513746,0.830257293066788,0.7811194430164389
-0.5443327374927555,1.1349563820906718,-0.9337180683142291,0.5497115488993319,0.5238018920040743
-0.9658982913083878,1.2967856998788063,-1.3136517404758696,0.3123654295054913,0.216250259114374
-0.9535892820223087,0.7660217606738169,-1.1413830879495173,-0.3121484548175138,-0.2904549425141965
-0.7547385088428076,1.2573584473441513,0.5872090877508308,-0.27683837425846175,-0.2621345571149958
0.7878591682949108,0.32700562663693794,1.2282195655732857,-0.3176250746188108,-0.27272837369557
0.5693082075784067,1.0782346879742188,1.1826252847750471,0.5906945414657954,0.6367129512372152
-0.45203430687624735,0.2423838831111396,-0.39483565618892946,0.7208721914485868,0.7006414934432783
-0.984211344011108,1.5766821835543376,0.974567189748157,-0.30803990399207326,-0.23779700838239828
0.07402169410977891,0.6559914469589991,-0.042968749701083074,0.8035707797182053,0.7351707805555515
0.9137764783295584,0.45056436267628686,-1.1287858406586906,0.7444395618253785,0.7621608583894359
-0.6703785033112671,-1.5769504231832847,0.027266772927681104,-1.4918289288329594,-1.5866044674664883
1.1173884429638539,-0.41951258535149155,-0.896273943430231,0.8581019104055724,0.8622253808174306
-0.7546134646763984,-0.2518286314106363,2.1359757681593994,-3.2022280036467166,-3.2003781749777778
-1.3143914860792103,-0.9751034551489041,1.0196625487249633,-1.0794340456660994,-1.0667910267151681
-0.527475934701517,-1.6309527126379444,-0.9603605931655519,-0.41685831016635355,-0.4778325138631813
-1.0734741552958433,-1.5551733610277134,0.34685206692963105,-1.5042806171960366,-1.576596797077256
-0.7053840950549469,-0.04684194121173119,-0.1866137862371632,-0.20613470970236794,-0.15960904853944097
-2.06420383430801,-0.6481696992963701,-1.2636803469244897,-1.4775007856939122,-1.490294163689533
0.41721655994785534,0.9342368604692612,1.6027042625492678,0.5252872064199192,0.581993370904768
-0.04363072082612198,0.5420018911284965,0.26614847684379783,0.18054423948545353,0.14390927157284167
0.09879313985767278,1.3415264900736508,-1.1245785644600272,0.15753361751340744,0.18381077066725762
1.045169088499568,1.5553102777147974,-1.2480771541756939,0.623088602488358,0.6660966031522868
-0.2368245362972957,1.3295993395554784,0.19928536548364084,0.11368717860571258,0.1588234155266579
0.6435971838935374,0.4896050537799824,1.2845519266267447,0.001334788360564614,0.007085947192849371
1.670386328016267,-0.7388345919009977,-0.7965163581713485,1.2730809043609421,1.309353267445885
0.8167205369279761,0.8625303878814712,0.29299704140426064,0.1577366939284514,0.21696407839504653
0.08248309811225002,0.6360441556417171,-0.8776089695700666,0.7106145988628173,0.721056294774204
0.3031100027709307,-1.5346995730423305,-0.22188889155020777,-0.35386564140893007,-0.4101820676591354
-0.09367149338582421,1.4204027751942425,-0.8951096994809203,0.4780079581643617,0.522907917565739
-0.06908557523632523,0.5278539631425688,-0.1095819635409357,0.7374679989164086,0.7646481748959479
0.11711433775442655,1.4112824644857402,0.08529320757564875,0.7850325604431285,0.7435240663852913
-0.8950463141835139,-1.7098133035763825,2.437233604073741,-1.9216147449680028,-1.9254441554675357
-0.874183603663711,0.9182796749836263,-1.2993423630363343,-0.3088835874461415,-0.2839461147651317
0.7453441807694509,0.2507034065167788,1.4474602223540856,0.1471400809837629,0.08870343572874825
-0.9127548092584769,1.5404088220685783,0.6778634096644106,-0.33324563451386624,-0.2383893324161886
1.4545532951122313,-0.8897725844257549,-1.1424727319174264,0.9498038489275888,0.8655816578064032
-0.8403123610096583,-1.4079464631914687,-1.180004244647854,-0.442050200849586,-0.423538894260953
1.4828541749182371,-0.9288212094686155,-0.16563618260204147,1.1776264436429507,1.1246257768333674
0.9371984452006406,1.0159434932826823,0.8609647496978958,1.099559588234904,1.1460266751520471
0.2356693490681521,1.6424462351320654,0.09574337648351018,0.19056613918660759,0.21335248382276567
1.3750132327384363,-0.31213570520705275,0.37714178791134384,1.065012377033394,1.1078359347913318
0.01245975592451736,1.2106006942311494,-1.0984031386485953,0.10216148657203342,0.08694747350806747
-0.8360211688416921,0.8659012175345249,-0.604260007691883,0.40318645821909355,0.3512917993379606
-1.2207241784852854,-0.45871169547866675,0.8145784779047641,-0.4354917240164371,-0.4445560530565475
-0.9144594908734142,0.9480113644665955,-1.3031421163257202,-0.37410761884775623,-0.3327364966511976
-1.1777968011473277,-1.2314361950658907,0.8154131072040649,-1.7503168478692714,-1.6669131296597033
-0.15933469595651154,1.4488105074537416,-0.9332058704825386,0.4902766536956721,0.5188214085776639
-0.1332458648010856,1.3876678555009232,-1.3136517404758696,0.1706176100120985,0.136686895936414
1.5434175998715443,-1.612743339815201,-1.2051840884727671,1.2454410668225806,1.2645320918936365
-0.6660047230983456,-0.06490904861246827,-0.2847574866992651,-0.2595715250226848,-0.2236414921842505
0.7968529360232657,1.6424462351320654,0.7674826642606619,0.75963941107256,0.7853765494306869
-0.8645700716359074,-1.1680353030530668,0.7500715640449871,-1.8126175765766217,-1.8514502619661632
0.8621045018460234,1.4108331474238602,-0.9473302933793164,0.6858098322979346,0.6829940203822585
0.20630240301744854,-0.8403243357660546,-0.7189569599409937,-0.33372647644540926,-0.3605207718628917
-1.5075117658683415,-1.6482430950864813,-0.1580099577475195,-1.4389177962475632,-1.441019170163445
-0.9281895755647559,1.5111766912241118,0.1377530237038806,-0.2301545632756835,-0.2470557239582476
0.7839145750485447,1.3227677143430923,-1.0334444675234065,0.7066287849408562,0.651072965431313
1.3133333753061809,-1.100599965166712,-1.1533476279038866,1.1995879859452585,1.2031975937794708
-0.6440971467581187,0.18655689628700306,-1.015627382993927,-0.2199601455544251,-0.2620202375629526
0.8646736261429157,1.235307448609118,-1.1438023304362546,0.6137115099694641,0.6647595044138404
-0.7083121924744454,-1.7427872765179537,-0.007646570238527446,-1.563491200276612,-1.5209137355339628
